Train Number,Train Name,Source,Destination,Departure,Arrival,Journey Time (mins),Distance (km),Line/Route,Division,Direction
38251,Howrah - Chandanpur Local,Howrah,Chandanpur,16:57,17:53,56,41,Chord Line,Howrah,UP
38443,Howrah - Kamarkundu Local,Howrah,Kamarkundu,16:57,17:51,54,33,Chord Line,Howrah,UP
37241,Howrah - Bandel Local,Howrah,Bandel,17:00,18:09,69,40,Main Line,Howrah,UP
37521,Howrah - Barddhaman Local,Howrah,Barddhaman,17:03,19:20,137,95,Chord Line,Howrah,UP
37887,Howrah - Katwa Local,Howrah,Katwa,17:04,20:37,213,144,Main Line,Howrah,UP
38149,Howrah - Belmuri Local,Howrah,Belmuri,17:05,18:18,73,46,Chord Line,Howrah,UP
37751,Howrah - Goghat Local,Howrah,Goghat,17:07,19:20,133,91,Tarakeswar Line,Howrah,UP
37657,Howrah - Tarakeswar Local,Howrah,Tarakeswar,17:08,18:39,91,57,Tarakeswar Line,Howrah,UP
37397,Howrah - Barddhaman Local,Howrah,Barddhaman,17:10,19:44,154,107,Main Line,Howrah,UP
37243,Howrah - Bandel Local,Howrah,Bandel,17:12,18:19,67,40,Main Line,Howrah,UP
38025,Howrah - Shrirampur Local,Howrah,Shrirampur,17:13,17:50,37,20,Main Line,Howrah,UP
37817,Howrah - Arambagh Local,Howrah,Arambagh,17:14,19:06,112,81,Tarakeswar Line,Howrah,UP
38445,Howrah - Kamarkundu Local,Howrah,Kamarkundu,17:15,18:09,54,33,Chord Line,Howrah,UP
37523,Howrah - Barddhaman Local,Howrah,Barddhaman,17:22,19:38,136,95,Chord Line,Howrah,UP
37245,Howrah - Bandel Local,Howrah,Bandel,17:24,18:26,62,40,Main Line,Howrah,UP
38253,Howrah - Chandanpur Local,Howrah,Chandanpur,17:24,18:25,61,41,Chord Line,Howrah,UP
37659,Howrah - Tarakeswar Local,Howrah,Tarakeswar,17:25,18:54,89,57,Tarakeswar Line,Howrah,UP
38027,Howrah - Shrirampur Local,Howrah,Shrirampur,17:26,18:00,34,20,Main Line,Howrah,UP
37399,Howrah - Barddhaman Local,Howrah,Barddhaman,17:29,20:04,155,107,Main Line,Howrah,UP
38335,Howrah - Masagram Local,Howrah,Masagram,17:29,19:18,109,72,Chord Line,Howrah,UP
38151,Howrah - Belmuri Local,Howrah,Belmuri,17:32,18:40,68,46,Chord Line,Howrah,UP
37247,Howrah - Bandel Local,Howrah,Bandel,17:35,18:38,63,40,Main Line,Howrah,UP
38447,Howrah - Kamarkundu Local,Howrah,Kamarkundu,17:35,18:33,58,33,Chord Line,Howrah,UP
38029,Howrah - Shrirampur Local,Howrah,Shrirampur,17:40,18:17,37,20,Main Line,Howrah,UP
37889,Howrah - Katwa Local,Howrah,Katwa,17:41,21:07,206,144,Main Line,Howrah,UP
37661,Howrah - Tarakeswar Local,Howrah,Tarakeswar,17:42,19:12,90,57,Tarakeswar Line,Howrah,UP
37525,Howrah - Barddhaman Local,Howrah,Barddhaman,17:43,19:54,131,95,Chord Line,Howrah,UP
37753,Howrah - Goghat Local,Howrah,Goghat,17:44,19:51,127,91,Tarakeswar Line,Howrah,UP
37249,Howrah - Bandel Local,Howrah,Bandel,17:46,18:48,62,40,Main Line,Howrah,UP
37401,Howrah - Barddhaman Local,Howrah,Barddhaman,17:47,20:23,156,107,Main Line,Howrah,UP
38255,Howrah - Chandanpur Local,Howrah,Chandanpur,17:47,18:44,57,41,Chord Line,Howrah,UP
37819,Howrah - Arambagh Local,Howrah,Arambagh,17:52,19:49,117,81,Tarakeswar Line,Howrah,UP
38449,Howrah - Kamarkundu Local,Howrah,Kamarkundu,17:54,18:51,57,33,Chord Line,Howrah,UP
38031,Howrah - Shrirampur Local,Howrah,Shrirampur,17:55,18:29,34,20,Main Line,Howrah,UP
37251,Howrah - Bandel Local,Howrah,Bandel,17:58,19:06,68,40,Main Line,Howrah,UP
38153,Howrah - Belmuri Local,Howrah,Belmuri,17:59,19:07,68,46,Chord Line,Howrah,UP
37663,Howrah - Tarakeswar Local,Howrah,Tarakeswar,18:00,19:31,91,57,Tarakeswar Line,Howrah,UP
37527,Howrah - Barddhaman Local,Howrah,Barddhaman,18:04,20:22,138,95,Chord Line,Howrah,UP
38337,Howrah - Masagram Local,Howrah,Masagram,18:05,19:48,103,72,Chord Line,Howrah,UP
37403,Howrah - Barddhaman Local,Howrah,Barddhaman,18:08,20:40,152,107,Main Line,Howrah,UP
37253,Howrah - Bandel Local,Howrah,Bandel,18:11,19:19,68,40,Main Line,Howrah,UP
38033,Howrah - Shrirampur Local,Howrah,Shrirampur,18:12,18:45,33,20,Main Line,Howrah,UP
38257,Howrah - Chandanpur Local,Howrah,Chandanpur,18:13,19:13,60,41,Chord Line,Howrah,UP
37891,Howrah - Katwa Local,Howrah,Katwa,18:14,21:40,206,144,Main Line,Howrah,UP
38451,Howrah - Kamarkundu Local,Howrah,Kamarkundu,18:14,19:09,55,33,Chord Line,Howrah,UP
37755,Howrah - Goghat Local,Howrah,Goghat,18:19,20:32,133,91,Tarakeswar Line,Howrah,UP
37665,Howrah - Tarakeswar Local,Howrah,Tarakeswar,18:20,19:47,87,57,Tarakeswar Line,Howrah,UP
37255,Howrah - Bandel Local,Howrah,Bandel,18:23,19:29,66,40,Main Line,Howrah,UP
37529,Howrah - Barddhaman Local,Howrah,Barddhaman,18:23,20:37,134,95,Chord Line,Howrah,UP
38155,Howrah - Belmuri Local,Howrah,Belmuri,18:23,19:33,70,46,Chord Line,Howrah,UP
38035,Howrah - Shrirampur Local,Howrah,Shrirampur,18:29,19:00,31,20,Main Line,Howrah,UP
37405,Howrah - Barddhaman Local,Howrah,Barddhaman,18:30,21:07,157,107,Main Line,Howrah,UP
37821,Howrah - Arambagh Local,Howrah,Arambagh,18:30,20:29,119,81,Tarakeswar Line,Howrah,UP
38453,Howrah - Kamarkundu Local,Howrah,Kamarkundu,18:32,19:30,58,33,Chord Line,Howrah,UP
37257,Howrah - Bandel Local,Howrah,Bandel,18:34,19:37,63,40,Main Line,Howrah,UP
37667,Howrah - Tarakeswar Local,Howrah,Tarakeswar,18:39,20:07,88,57,Tarakeswar Line,Howrah,UP
38259,Howrah - Chandanpur Local,Howrah,Chandanpur,18:39,19:39,60,41,Chord Line,Howrah,UP
38339,Howrah - Masagram Local,Howrah,Masagram,18:40,20:25,105,72,Chord Line,Howrah,UP
37259,Howrah - Bandel Local,Howrah,Bandel,18:44,19:53,69,40,Main Line,Howrah,UP
37531,Howrah - Barddhaman Local,Howrah,Barddhaman,18:45,20:57,132,95,Chord Line,Howrah,UP
38037,Howrah - Shrirampur Local,Howrah,Shrirampur,18:46,19:17,31,20,Main Line,Howrah,UP
37407,Howrah - Barddhaman Local,Howrah,Barddhaman,18:48,21:24,156,107,Main Line,Howrah,UP
37893,Howrah - Katwa Local,Howrah,Katwa,18:49,22:15,206,144,Main Line,Howrah,UP
38157,Howrah - Belmuri Local,Howrah,Belmuri,18:49,20:02,73,46,Chord Line,Howrah,UP
38455,Howrah - Kamarkundu Local,Howrah,Kamarkundu,18:50,19:47,57,33,Chord Line,Howrah,UP
37261,Howrah - Bandel Local,Howrah,Bandel,18:54,19:57,63,40,Main Line,Howrah,UP
37757,Howrah - Goghat Local,Howrah,Goghat,18:56,21:04,128,91,Tarakeswar Line,Howrah,UP
37669,Howrah - Tarakeswar Local,Howrah,Tarakeswar,18:57,20:27,90,57,Tarakeswar Line,Howrah,UP
38039,Howrah - Shrirampur Local,Howrah,Shrirampur,19:02,19:40,38,20,Main Line,Howrah,UP
37263,Howrah - Bandel Local,Howrah,Bandel,19:04,20:09,65,40,Main Line,Howrah,UP
38261,Howrah - Chandanpur Local,Howrah,Chandanpur,19:05,20:04,59,41,Chord Line,Howrah,UP
37533,Howrah - Barddhaman Local,Howrah,Barddhaman,19:06,21:22,136,95,Chord Line,Howrah,UP
37823,Howrah - Arambagh Local,Howrah,Arambagh,19:08,21:06,118,81,Tarakeswar Line,Howrah,UP
37409,Howrah - Barddhaman Local,Howrah,Barddhaman,19:09,21:43,154,107,Main Line,Howrah,UP
38457,Howrah - Kamarkundu Local,Howrah,Kamarkundu,19:11,20:08,57,33,Chord Line,Howrah,UP
37265,Howrah - Bandel Local,Howrah,Bandel,19:14,20:17,63,40,Main Line,Howrah,UP
37671,Howrah - Tarakeswar Local,Howrah,Tarakeswar,19:14,20:40,86,57,Tarakeswar Line,Howrah,UP
38041,Howrah - Shrirampur Local,Howrah,Shrirampur,19:15,19:46,31,20,Main Line,Howrah,UP
38159,Howrah - Belmuri Local,Howrah,Belmuri,19:16,20:26,70,46,Chord Line,Howrah,UP
38341,Howrah - Masagram Local,Howrah,Masagram,19:17,21:04,107,72,Chord Line,Howrah,UP
37895,Howrah - Katwa Local,Howrah,Katwa,19:24,22:51,207,144,Main Line,Howrah,UP
37267,Howrah - Bandel Local,Howrah,Bandel,19:26,20:27,61,40,Main Line,Howrah,UP
37535,Howrah - Barddhaman Local,Howrah,Barddhaman,19:26,21:38,132,95,Chord Line,Howrah,UP
37411,Howrah - Barddhaman Local,Howrah,Barddhaman,19:29,22:05,156,107,Main Line,Howrah,UP
37759,Howrah - Goghat Local,Howrah,Goghat,19:29,21:39,130,91,Tarakeswar Line,Howrah,UP
37673,Howrah - Tarakeswar Local,Howrah,Tarakeswar,19:30,21:04,94,57,Tarakeswar Line,Howrah,UP
38263,Howrah - Chandanpur Local,Howrah,Chandanpur,19:31,20:33,62,41,Chord Line,Howrah,UP
38459,Howrah - Kamarkundu Local,Howrah,Kamarkundu,19:31,20:24,53,33,Chord Line,Howrah,UP
38043,Howrah - Shrirampur Local,Howrah,Shrirampur,19:32,20:11,39,20,Main Line,Howrah,UP
37269,Howrah - Bandel Local,Howrah,Bandel,19:39,20:41,62,40,Main Line,Howrah,UP
38161,Howrah - Belmuri Local,Howrah,Belmuri,19:39,20:49,70,46,Chord Line,Howrah,UP
37537,Howrah - Barddhaman Local,Howrah,Barddhaman,19:45,21:57,132,95,Chord Line,Howrah,UP
37825,Howrah - Arambagh Local,Howrah,Arambagh,19:46,21:40,114,81,Tarakeswar Line,Howrah,UP
38045,Howrah - Shrirampur Local,Howrah,Shrirampur,19:48,20:26,38,20,Main Line,Howrah,UP
37413,Howrah - Barddhaman Local,Howrah,Barddhaman,19:49,22:20,151,107,Main Line,Howrah,UP
38461,Howrah - Kamarkundu Local,Howrah,Kamarkundu,19:49,20:48,59,33,Chord Line,Howrah,UP
37271,Howrah - Bandel Local,Howrah,Bandel,19:50,20:51,61,40,Main Line,Howrah,UP
37675,Howrah - Tarakeswar Local,Howrah,Tarakeswar,19:50,21:17,87,57,Tarakeswar Line,Howrah,UP
38343,Howrah - Masagram Local,Howrah,Masagram,19:52,21:40,108,72,Chord Line,Howrah,UP
38265,Howrah - Chandanpur Local,Howrah,Chandanpur,19:58,21:00,62,41,Chord Line,Howrah,UP
37897,Howrah - Katwa Local,Howrah,Katwa,20:00,23:34,214,144,Main Line,Howrah,UP
37273,Howrah - Bandel Local,Howrah,Bandel,20:01,21:05,64,40,Main Line,Howrah,UP
37539,Howrah - Barddhaman Local,Howrah,Barddhaman,20:03,22:19,136,95,Chord Line,Howrah,UP
38047,Howrah - Shrirampur Local,Howrah,Shrirampur,20:04,20:42,38,20,Main Line,Howrah,UP
37761,Howrah - Goghat Local,Howrah,Goghat,20:06,22:20,134,91,Tarakeswar Line,Howrah,UP
38163,Howrah - Belmuri Local,Howrah,Belmuri,20:06,21:20,74,46,Chord Line,Howrah,UP
38463,Howrah - Kamarkundu Local,Howrah,Kamarkundu,20:09,21:05,56,33,Chord Line,Howrah,UP
37677,Howrah - Tarakeswar Local,Howrah,Tarakeswar,20:10,21:44,94,57,Tarakeswar Line,Howrah,UP
37415,Howrah - Barddhaman Local,Howrah,Barddhaman,20:11,22:44,153,107,Main Line,Howrah,UP
37275,Howrah - Bandel Local,Howrah,Bandel,20:14,21:21,67,40,Main Line,Howrah,UP
38049,Howrah - Shrirampur Local,Howrah,Shrirampur,20:17,20:51,34,20,Main Line,Howrah,UP
38267,Howrah - Chandanpur Local,Howrah,Chandanpur,20:23,21:20,57,41,Chord Line,Howrah,UP
37541,Howrah - Barddhaman Local,Howrah,Barddhaman,20:24,22:43,139,95,Chord Line,Howrah,UP
37277,Howrah - Bandel Local,Howrah,Bandel,20:26,21:34,68,40,Main Line,Howrah,UP
37827,Howrah - Arambagh Local,Howrah,Arambagh,20:26,22:21,115,81,Tarakeswar Line,Howrah,UP
38345,Howrah - Masagram Local,Howrah,Masagram,20:26,22:15,109,72,Chord Line,Howrah,UP
37679,Howrah - Tarakeswar Local,Howrah,Tarakeswar,20:27,22:01,94,57,Tarakeswar Line,Howrah,UP
38465,Howrah - Kamarkundu Local,Howrah,Kamarkundu,20:27,21:26,59,33,Chord Line,Howrah,UP
37417,Howrah - Barddhaman Local,Howrah,Barddhaman,20:31,23:09,158,107,Main Line,Howrah,UP
38165,Howrah - Belmuri Local,Howrah,Belmuri,20:32,21:41,69,46,Chord Line,Howrah,UP
38051,Howrah - Shrirampur Local,Howrah,Shrirampur,20:33,21:12,39,20,Main Line,Howrah,UP
37899,Howrah - Katwa Local,Howrah,Katwa,20:34,00:08,214,144,Main Line,Howrah,UP
37279,Howrah - Bandel Local,Howrah,Bandel,20:38,21:46,68,40,Main Line,Howrah,UP
37543,Howrah - Barddhaman Local,Howrah,Barddhaman,20:42,23:01,139,95,Chord Line,Howrah,UP
37763,Howrah - Goghat Local,Howrah,Goghat,20:42,22:56,134,91,Tarakeswar Line,Howrah,UP
37681,Howrah - Tarakeswar Local,Howrah,Tarakeswar,20:45,22:15,90,57,Tarakeswar Line,Howrah,UP
38053,Howrah - Shrirampur Local,Howrah,Shrirampur,20:46,21:23,37,20,Main Line,Howrah,UP
38269,Howrah - Chandanpur Local,Howrah,Chandanpur,20:47,21:48,61,41,Chord Line,Howrah,UP
38467,Howrah - Kamarkundu Local,Howrah,Kamarkundu,20:48,21:46,58,33,Chord Line,Howrah,UP
37281,Howrah - Bandel Local,Howrah,Bandel,20:50,21:56,66,40,Main Line,Howrah,UP
37419,Howrah - Barddhaman Local,Howrah,Barddhaman,20:51,23:24,153,107,Main Line,Howrah,UP
38167,Howrah - Belmuri Local,Howrah,Belmuri,20:58,22:04,66,46,Chord Line,Howrah,UP
38055,Howrah - Shrirampur Local,Howrah,Shrirampur,20:59,21:32,33,20,Main Line,Howrah,UP
38347,Howrah - Masagram Local,Howrah,Masagram,20:59,22:44,105,72,Chord Line,Howrah,UP
37283,Howrah - Bandel Local,Howrah,Bandel,21:00,22:03,63,40,Main Line,Howrah,UP
37545,Howrah - Barddhaman Local,Howrah,Barddhaman,21:03,23:16,133,95,Chord Line,Howrah,UP
37683,Howrah - Tarakeswar Local,Howrah,Tarakeswar,21:03,22:33,90,57,Tarakeswar Line,Howrah,UP
37829,Howrah - Arambagh Local,Howrah,Arambagh,21:06,22:57,111,81,Tarakeswar Line,Howrah,UP
38469,Howrah - Kamarkundu Local,Howrah,Kamarkundu,21:08,21:59,51,33,Chord Line,Howrah,UP
37285,Howrah - Bandel Local,Howrah,Bandel,21:10,22:15,65,40,Main Line,Howrah,UP
37901,Howrah - Katwa Local,Howrah,Katwa,21:10,00:39,209,144,Main Line,Howrah,UP
37421,Howrah - Barddhaman Local,Howrah,Barddhaman,21:13,23:44,151,107,Main Line,Howrah,UP
38057,Howrah - Shrirampur Local,Howrah,Shrirampur,21:13,21:48,35,20,Main Line,Howrah,UP
38271,Howrah - Chandanpur Local,Howrah,Chandanpur,21:13,22:09,56,41,Chord Line,Howrah,UP
37765,Howrah - Goghat Local,Howrah,Goghat,21:15,23:22,127,91,Tarakeswar Line,Howrah,UP
37287,Howrah - Bandel Local,Howrah,Bandel,21:20,22:22,62,40,Main Line,Howrah,UP
37685,Howrah - Tarakeswar Local,Howrah,Tarakeswar,21:20,22:49,89,57,Tarakeswar Line,Howrah,UP
38169,Howrah - Belmuri Local,Howrah,Belmuri,21:21,22:31,70,46,Chord Line,Howrah,UP
37547,Howrah - Barddhaman Local,Howrah,Barddhaman,21:25,23:44,139,95,Chord Line,Howrah,UP
38471,Howrah - Kamarkundu Local,Howrah,Kamarkundu,21:26,22:24,58,33,Chord Line,Howrah,UP
38059,Howrah - Shrirampur Local,Howrah,Shrirampur,21:28,22:00,32,20,Main Line,Howrah,UP
37289,Howrah - Bandel Local,Howrah,Bandel,21:33,22:41,68,40,Main Line,Howrah,UP
38349,Howrah - Masagram Local,Howrah,Masagram,21:33,23:14,101,72,Chord Line,Howrah,UP
37423,Howrah - Barddhaman Local,Howrah,Barddhaman,21:34,00:08,154,107,Main Line,Howrah,UP
38273,Howrah - Chandanpur Local,Howrah,Chandanpur,21:37,22:34,57,41,Chord Line,Howrah,UP
37687,Howrah - Tarakeswar Local,Howrah,Tarakeswar,21:40,23:07,87,57,Tarakeswar Line,Howrah,UP
38061,Howrah - Shrirampur Local,Howrah,Shrirampur,21:42,22:20,38,20,Main Line,Howrah,UP
37903,Howrah - Katwa Local,Howrah,Katwa,21:44,01:10,206,144,Main Line,Howrah,UP
37831,Howrah - Arambagh Local,Howrah,Arambagh,21:45,23:37,112,81,Tarakeswar Line,Howrah,UP
38171,Howrah - Belmuri Local,Howrah,Belmuri,21:45,22:58,73,46,Chord Line,Howrah,UP
38473,Howrah - Kamarkundu Local,Howrah,Kamarkundu,21:45,22:36,51,33,Chord Line,Howrah,UP
37549,Howrah - Barddhaman Local,Howrah,Barddhaman,21:46,23:57,131,95,Chord Line,Howrah,UP
37291,Howrah - Bandel Local,Howrah,Bandel,21:47,22:51,64,40,Main Line,Howrah,UP
37767,Howrah - Goghat Local,Howrah,Goghat,21:52,00:05,133,91,Tarakeswar Line,Howrah,UP
37425,Howrah - Barddhaman Local,Howrah,Barddhaman,21:53,00:26,153,107,Main Line,Howrah,UP
38063,Howrah - Shrirampur Local,Howrah,Shrirampur,21:55,22:28,33,20,Main Line,Howrah,UP
37689,Howrah - Tarakeswar Local,Howrah,Tarakeswar,21:57,23:28,91,57,Tarakeswar Line,Howrah,UP
37293,Howrah - Bandel Local,Howrah,Bandel,21:58,23:05,67,40,Main Line,Howrah,UP
38275,Howrah - Chandanpur Local,Howrah,Chandanpur,22:03,23:06,63,41,Chord Line,Howrah,UP
38475,Howrah - Kamarkundu Local,Howrah,Kamarkundu,22:04,22:58,54,33,Chord Line,Howrah,UP
37551,Howrah - Barddhaman Local,Howrah,Barddhaman,22:07,00:23,136,95,Chord Line,Howrah,UP
38351,Howrah - Masagram Local,Howrah,Masagram,22:08,23:55,107,72,Chord Line,Howrah,UP
37295,Howrah - Bandel Local,Howrah,Bandel,22:10,23:12,62,40,Main Line,Howrah,UP
38065,Howrah - Shrirampur Local,Howrah,Shrirampur,22:10,22:41,31,20,Main Line,Howrah,UP
38173,Howrah - Belmuri Local,Howrah,Belmuri,22:10,23:20,70,46,Chord Line,Howrah,UP
37427,Howrah - Barddhaman Local,Howrah,Barddhaman,22:13,00:45,152,107,Main Line,Howrah,UP
37691,Howrah - Tarakeswar Local,Howrah,Tarakeswar,22:15,23:48,93,57,Tarakeswar Line,Howrah,UP
37905,Howrah - Katwa Local,Howrah,Katwa,22:17,01:50,213,144,Main Line,Howrah,UP
37297,Howrah - Bandel Local,Howrah,Bandel,22:20,23:27,67,40,Main Line,Howrah,UP
37833,Howrah - Arambagh Local,Howrah,Arambagh,22:23,00:17,114,81,Tarakeswar Line,Howrah,UP
38477,Howrah - Kamarkundu Local,Howrah,Kamarkundu,22:25,23:21,56,33,Chord Line,Howrah,UP
37553,Howrah - Barddhaman Local,Howrah,Barddhaman,22:26,00:39,133,95,Chord Line,Howrah,UP
37769,Howrah - Goghat Local,Howrah,Goghat,22:26,00:40,134,91,Tarakeswar Line,Howrah,UP
38067,Howrah - Shrirampur Local,Howrah,Shrirampur,22:26,23:04,38,20,Main Line,Howrah,UP
38277,Howrah - Chandanpur Local,Howrah,Chandanpur,22:29,23:26,57,41,Chord Line,Howrah,UP
37299,Howrah - Bandel Local,Howrah,Bandel,22:31,23:35,64,40,Main Line,Howrah,UP
37429,Howrah - Barddhaman Local,Howrah,Barddhaman,22:31,01:05,154,107,Main Line,Howrah,UP
38175,Howrah - Belmuri Local,Howrah,Belmuri,22:33,23:41,68,46,Chord Line,Howrah,UP
37693,Howrah - Tarakeswar Local,Howrah,Tarakeswar,22:35,00:03,88,57,Tarakeswar Line,Howrah,UP
38069,Howrah - Shrirampur Local,Howrah,Shrirampur,22:42,23:19,37,20,Main Line,Howrah,UP
38353,Howrah - Masagram Local,Howrah,Masagram,22:43,00:25,102,72,Chord Line,Howrah,UP
37301,Howrah - Bandel Local,Howrah,Bandel,22:44,23:48,64,40,Main Line,Howrah,UP
38479,Howrah - Kamarkundu Local,Howrah,Kamarkundu,22:45,23:37,52,33,Chord Line,Howrah,UP
37555,Howrah - Barddhaman Local,Howrah,Barddhaman,22:48,01:01,133,95,Chord Line,Howrah,UP
37431,Howrah - Barddhaman Local,Howrah,Barddhaman,22:49,01:22,153,107,Main Line,Howrah,UP
37695,Howrah - Tarakeswar Local,Howrah,Tarakeswar,22:51,00:24,93,57,Tarakeswar Line,Howrah,UP
37907,Howrah - Katwa Local,Howrah,Katwa,22:51,02:24,213,144,Main Line,Howrah,UP
37303,Howrah - Bandel Local,Howrah,Bandel,22:54,23:56,62,40,Main Line,Howrah,UP
38071,Howrah - Shrirampur Local,Howrah,Shrirampur,22:56,23:32,36,20,Main Line,Howrah,UP
38279,Howrah - Chandanpur Local,Howrah,Chandanpur,22:56,23:54,58,41,Chord Line,Howrah,UP
37771,Howrah - Goghat Local,Howrah,Goghat,22:59,01:09,130,91,Tarakeswar Line,Howrah,UP
38177,Howrah - Belmuri Local,Howrah,Belmuri,22:59,00:08,69,46,Chord Line,Howrah,UP
37835,Howrah - Arambagh Local,Howrah,Arambagh,23:01,00:53,112,81,Tarakeswar Line,Howrah,UP
37305,Howrah - Bandel Local,Howrah,Bandel,23:07,00:11,64,40,Main Line,Howrah,UP
37557,Howrah - Barddhaman Local,Howrah,Barddhaman,23:07,01:18,131,95,Chord Line,Howrah,UP
37697,Howrah - Tarakeswar Local,Howrah,Tarakeswar,23:07,00:34,87,57,Tarakeswar Line,Howrah,UP
38481,Howrah - Kamarkundu Local,Howrah,Kamarkundu,23:07,00:00,53,33,Chord Line,Howrah,UP
38073,Howrah - Shrirampur Local,Howrah,Shrirampur,23:10,23:41,31,20,Main Line,Howrah,UP
37433,Howrah - Barddhaman Local,Howrah,Barddhaman,23:11,01:42,151,107,Main Line,Howrah,UP
38355,Howrah - Masagram Local,Howrah,Masagram,23:17,00:59,102,72,Chord Line,Howrah,UP
38281,Howrah - Chandanpur Local,Howrah,Chandanpur,23:19,00:21,62,41,Chord Line,Howrah,UP
37307,Howrah - Bandel Local,Howrah,Bandel,23:21,00:28,67,40,Main Line,Howrah,UP
37699,Howrah - Tarakeswar Local,Howrah,Tarakeswar,23:23,00:49,86,57,Tarakeswar Line,Howrah,UP
37909,Howrah - Katwa Local,Howrah,Katwa,23:24,02:50,206,144,Main Line,Howrah,UP
38179,Howrah - Belmuri Local,Howrah,Belmuri,23:25,00:32,67,46,Chord Line,Howrah,UP
38483,Howrah - Kamarkundu Local,Howrah,Kamarkundu,23:25,00:24,59,33,Chord Line,Howrah,UP
37559,Howrah - Barddhaman Local,Howrah,Barddhaman,23:26,01:41,135,95,Chord Line,Howrah,UP
38075,Howrah - Shrirampur Local,Howrah,Shrirampur,23:26,00:03,37,20,Main Line,Howrah,UP
37435,Howrah - Barddhaman Local,Howrah,Barddhaman,23:31,02:03,152,107,Main Line,Howrah,UP
37309,Howrah - Bandel Local,Howrah,Bandel,23:34,00:40,66,40,Main Line,Howrah,UP
37773,Howrah - Goghat Local,Howrah,Goghat,23:36,01:42,126,91,Tarakeswar Line,Howrah,UP
38077,Howrah - Shrirampur Local,Howrah,Shrirampur,23:39,00:18,39,20,Main Line,Howrah,UP
37701,Howrah - Tarakeswar Local,Howrah,Tarakeswar,23:42,01:14,92,57,Tarakeswar Line,Howrah,UP
37837,Howrah - Arambagh Local,Howrah,Arambagh,23:43,01:35,112,81,Tarakeswar Line,Howrah,UP
38485,Howrah - Kamarkundu Local,Howrah,Kamarkundu,23:44,00:41,57,33,Chord Line,Howrah,UP
38283,Howrah - Chandanpur Local,Howrah,Chandanpur,23:45,00:42,57,41,Chord Line,Howrah,UP
37311,Howrah - Bandel Local,Howrah,Bandel,23:46,00:47,61,40,Main Line,Howrah,UP
37561,Howrah - Barddhaman Local,Howrah,Barddhaman,23:47,02:05,138,95,Chord Line,Howrah,UP
38181,Howrah - Belmuri Local,Howrah,Belmuri,23:48,01:01,73,46,Chord Line,Howrah,UP
37437,Howrah - Barddhaman Local,Howrah,Barddhaman,23:51,02:29,158,107,Main Line,Howrah,UP
38079,Howrah - Shrirampur Local,Howrah,Shrirampur,23:54,00:29,35,20,Main Line,Howrah,UP
38357,Howrah - Masagram Local,Howrah,Masagram,23:54,01:40,106,72,Chord Line,Howrah,UP
37102,Kamarkundu - Howrah Local,Kamarkundu,Howrah,03:00,03:58,58,33,Chord Line,Howrah,DOWN
37104,Kamarkundu - Howrah Local,Kamarkundu,Howrah,03:20,04:13,53,33,Chord Line,Howrah,DOWN
37106,Kamarkundu - Howrah Local,Kamarkundu,Howrah,03:41,04:34,53,33,Chord Line,Howrah,DOWN
37108,Kamarkundu - Howrah Local,Kamarkundu,Howrah,04:01,04:57,56,33,Chord Line,Howrah,DOWN
37110,Kamarkundu - Howrah Local,Kamarkundu,Howrah,04:23,05:17,54,33,Chord Line,Howrah,DOWN
37112,Kamarkundu - Howrah Local,Kamarkundu,Howrah,04:43,05:40,57,33,Chord Line,Howrah,DOWN
37114,Kamarkundu - Howrah Local,Kamarkundu,Howrah,05:01,05:54,53,33,Chord Line,Howrah,DOWN
37116,Kamarkundu - Howrah Local,Kamarkundu,Howrah,05:21,06:18,57,33,Chord Line,Howrah,DOWN
37118,Kamarkundu - Howrah Local,Kamarkundu,Howrah,05:42,06:36,54,33,Chord Line,Howrah,DOWN
37120,Kamarkundu - Howrah Local,Kamarkundu,Howrah,06:04,06:55,51,33,Chord Line,Howrah,DOWN
37122,Kamarkundu - Howrah Local,Kamarkundu,Howrah,06:22,07:16,54,33,Chord Line,Howrah,DOWN
37124,Kamarkundu - Howrah Local,Kamarkundu,Howrah,06:44,07:42,58,33,Chord Line,Howrah,DOWN
37126,Kamarkundu - Howrah Local,Kamarkundu,Howrah,07:02,07:57,55,33,Chord Line,Howrah,DOWN
37128,Kamarkundu - Howrah Local,Kamarkundu,Howrah,07:21,08:12,51,33,Chord Line,Howrah,DOWN
37130,Kamarkundu - Howrah Local,Kamarkundu,Howrah,07:40,08:37,57,33,Chord Line,Howrah,DOWN
37132,Kamarkundu - Howrah Local,Kamarkundu,Howrah,08:01,08:56,55,33,Chord Line,Howrah,DOWN
37134,Kamarkundu - Howrah Local,Kamarkundu,Howrah,08:23,09:15,52,33,Chord Line,Howrah,DOWN
37136,Kamarkundu - Howrah Local,Kamarkundu,Howrah,08:42,09:35,53,33,Chord Line,Howrah,DOWN
37138,Kamarkundu - Howrah Local,Kamarkundu,Howrah,09:02,09:54,52,33,Chord Line,Howrah,DOWN
37140,Kamarkundu - Howrah Local,Kamarkundu,Howrah,09:24,10:23,59,33,Chord Line,Howrah,DOWN
37142,Kamarkundu - Howrah Local,Kamarkundu,Howrah,09:42,10:40,58,33,Chord Line,Howrah,DOWN
37144,Kamarkundu - Howrah Local,Kamarkundu,Howrah,10:03,10:55,52,33,Chord Line,Howrah,DOWN
